input,output,modulus,operation
( 92 + 64 ) % 10,6,10,addition
( 29 + 88 ) % 10,7,10,addition
( 34 + 34 ) % 10,8,10,addition
( 67 * 94 ) % 10,8,10,addition
( 85 + 68 ) % 10,3,10,addition
( 10 + 7 ) % 10,7,10,addition
( 28 * 89 ) % 10,2,10,addition
( 8 * 49 ) % 10,2,10,addition
( 23 * 97 ) % 10,1,10,addition
( 17 + 82 ) % 10,9,10,addition
( 98 + 75 ) % 10,3,10,addition
( 13 * 32 ) % 10,6,10,addition
( 30 * 3 ) % 10,0,10,addition
( 10 + 39 ) % 10,9,10,addition
( 83 + 41 ) % 10,4,10,addition
( 92 + 49 ) % 10,1,10,addition
( 54 * 47 ) % 10,8,10,addition
( 3 * 92 ) % 10,6,10,addition
( 89 + 8 ) % 10,7,10,addition
( 80 * 51 ) % 10,0,10,addition
( 25 + 80 ) % 10,5,10,addition
( 68 * 83 ) % 10,4,10,addition
( 13 + 68 ) % 10,1,10,addition
( 54 + 40 ) % 10,4,10,addition
( 95 + 21 ) % 10,6,10,addition
( 61 + 23 ) % 10,4,10,addition
( 87 + 39 ) % 10,6,10,addition
( 41 * 52 ) % 10,2,10,addition
( 43 * 67 ) % 10,1,10,addition
( 89 * 61 ) % 10,9,10,addition
( 69 * 49 ) % 10,1,10,addition
( 77 + 80 ) % 10,7,10,addition
( 85 * 40 ) % 10,0,10,addition
( 13 * 93 ) % 10,9,10,addition
( 14 * 90 ) % 10,0,10,addition
( 90 + 47 ) % 10,7,10,addition
( 66 * 40 ) % 10,0,10,addition
( 13 * 55 ) % 10,5,10,addition
( 35 + 71 ) % 10,6,10,addition
( 77 * 2 ) % 10,4,10,addition
( 55 + 53 ) % 10,8,10,addition
( 27 * 92 ) % 10,4,10,addition
( 80 + 65 ) % 10,5,10,addition
( 36 + 91 ) % 10,7,10,addition
( 47 * 18 ) % 10,6,10,addition
( 18 * 67 ) % 10,6,10,addition
( 95 * 99 ) % 10,5,10,addition
( 5 + 96 ) % 10,1,10,addition
( 45 + 9 ) % 10,4,10,addition
( 93 + 61 ) % 10,4,10,addition
( 96 + 16 ) % 10,2,10,addition
( 88 + 24 ) % 10,2,10,addition
( 93 + 84 ) % 10,7,10,addition
( 71 + 74 ) % 10,5,10,addition
( 57 * 0 ) % 10,0,10,addition
( 87 * 9 ) % 10,3,10,addition
( 91 + 32 ) % 10,3,10,addition
( 21 * 46 ) % 10,6,10,addition
( 20 + 7 ) % 10,7,10,addition
( 46 * 67 ) % 10,2,10,addition
( 21 * 72 ) % 10,2,10,addition
( 30 * 43 ) % 10,0,10,addition
( 8 * 78 ) % 10,4,10,addition
( 76 * 60 ) % 10,0,10,addition
( 51 + 59 ) % 10,0,10,addition
( 18 + 25 ) % 10,3,10,addition
( 50 * 12 ) % 10,0,10,addition
( 35 * 27 ) % 10,5,10,addition
( 15 * 86 ) % 10,0,10,addition
( 0 * 36 ) % 10,0,10,addition
( 88 + 70 ) % 10,8,10,addition
( 70 + 4 ) % 10,4,10,addition
( 60 + 24 ) % 10,4,10,addition
( 66 * 10 ) % 10,0,10,addition
( 5 * 6 ) % 10,0,10,addition
( 67 + 60 ) % 10,7,10,addition
( 14 + 85 ) % 10,9,10,addition
( 20 + 2 ) % 10,2,10,addition
( 17 + 0 ) % 10,7,10,addition
( 25 * 43 ) % 10,5,10,addition
( 68 + 72 ) % 10,0,10,addition
( 10 * 97 ) % 10,0,10,addition
( 87 * 68 ) % 10,6,10,addition
( 12 + 27 ) % 10,9,10,addition
( 88 + 67 ) % 10,5,10,addition
( 42 * 67 ) % 10,4,10,addition
( 6 + 63 ) % 10,9,10,addition
( 88 * 22 ) % 10,6,10,addition
( 26 + 34 ) % 10,0,10,addition
( 72 * 85 ) % 10,0,10,addition
( 32 * 76 ) % 10,2,10,addition
( 70 + 56 ) % 10,6,10,addition
( 42 + 46 ) % 10,8,10,addition
( 14 * 2 ) % 10,8,10,addition
( 48 * 35 ) % 10,0,10,addition
( 31 * 39 ) % 10,9,10,addition
( 44 * 66 ) % 10,4,10,addition
( 9 * 76 ) % 10,4,10,addition
( 33 * 15 ) % 10,5,10,addition
( 89 * 8 ) % 10,2,10,addition
( 2 * 58 ) % 10,6,10,addition
( 28 + 15 ) % 10,3,10,addition
( 78 * 34 ) % 10,2,10,addition
( 15 + 5 ) % 10,0,10,addition
( 26 * 50 ) % 10,0,10,addition
( 31 + 43 ) % 10,4,10,addition
( 91 * 14 ) % 10,4,10,addition
( 17 * 50 ) % 10,0,10,addition
( 12 * 90 ) % 10,0,10,addition
( 62 + 11 ) % 10,3,10,addition
( 90 + 90 ) % 10,0,10,addition
( 70 + 90 ) % 10,0,10,addition
( 64 + 30 ) % 10,4,10,addition
( 26 * 12 ) % 10,2,10,addition
( 55 + 6 ) % 10,1,10,addition
( 28 * 59 ) % 10,2,10,addition
( 17 * 45 ) % 10,5,10,addition
( 39 * 88 ) % 10,2,10,addition
( 52 * 72 ) % 10,4,10,addition
( 8 * 17 ) % 10,6,10,addition
( 24 * 4 ) % 10,6,10,addition
( 95 + 85 ) % 10,0,10,addition
( 22 * 79 ) % 10,8,10,addition
( 72 + 26 ) % 10,8,10,addition
( 73 + 98 ) % 10,1,10,addition
( 34 + 77 ) % 10,1,10,addition
( 12 + 12 ) % 10,4,10,addition
( 32 + 39 ) % 10,1,10,addition
( 40 + 9 ) % 10,9,10,addition
( 81 * 53 ) % 10,3,10,addition
( 78 * 55 ) % 10,0,10,addition
( 38 * 36 ) % 10,8,10,addition
( 78 + 51 ) % 10,9,10,addition
( 46 + 10 ) % 10,6,10,addition
( 76 * 29 ) % 10,4,10,addition
( 65 + 66 ) % 10,1,10,addition
( 94 * 94 ) % 10,6,10,addition
( 24 * 15 ) % 10,0,10,addition
( 73 + 89 ) % 10,2,10,addition
( 21 + 5 ) % 10,6,10,addition
( 77 * 71 ) % 10,7,10,addition
( 46 * 70 ) % 10,0,10,addition
( 23 * 53 ) % 10,9,10,addition
( 10 * 47 ) % 10,0,10,addition
( 77 + 88 ) % 10,5,10,addition
( 63 * 24 ) % 10,2,10,addition
( 31 + 36 ) % 10,7,10,addition
( 66 + 24 ) % 10,0,10,addition
( 52 * 1 ) % 10,2,10,addition
( 28 + 10 ) % 10,8,10,addition
( 0 + 22 ) % 10,2,10,addition
( 71 * 62 ) % 10,2,10,addition
( 3 * 95 ) % 10,5,10,addition
( 26 * 87 ) % 10,2,10,addition
( 80 * 12 ) % 10,0,10,addition
( 4 * 51 ) % 10,4,10,addition
( 0 + 33 ) % 10,3,10,addition
( 74 * 78 ) % 10,2,10,addition
( 65 * 18 ) % 10,0,10,addition
( 71 + 8 ) % 10,9,10,addition
( 16 + 9 ) % 10,5,10,addition
( 79 * 67 ) % 10,3,10,addition
( 95 + 20 ) % 10,5,10,addition
( 11 * 63 ) % 10,3,10,addition
( 85 + 71 ) % 10,6,10,addition
( 99 + 49 ) % 10,8,10,addition
( 20 * 81 ) % 10,0,10,addition
( 57 + 2 ) % 10,9,10,addition
( 67 + 25 ) % 10,2,10,addition
( 91 + 52 ) % 10,3,10,addition
( 78 + 10 ) % 10,8,10,addition
( 91 + 5 ) % 10,6,10,addition
( 75 * 11 ) % 10,5,10,addition
( 2 * 72 ) % 10,4,10,addition
( 60 + 7 ) % 10,7,10,addition
( 98 + 21 ) % 10,9,10,addition
( 78 * 70 ) % 10,0,10,addition
( 39 * 4 ) % 10,6,10,addition
( 18 + 7 ) % 10,5,10,addition
( 55 * 93 ) % 10,5,10,addition
( 31 + 15 ) % 10,6,10,addition
( 43 + 28 ) % 10,1,10,addition
( 21 + 30 ) % 10,1,10,addition
( 62 + 82 ) % 10,4,10,addition
( 25 + 93 ) % 10,8,10,addition
( 82 + 67 ) % 10,9,10,addition
( 18 * 43 ) % 10,4,10,addition
( 57 + 84 ) % 10,1,10,addition
( 81 + 84 ) % 10,5,10,addition
( 70 + 29 ) % 10,9,10,addition
( 10 + 72 ) % 10,2,10,addition
( 25 * 42 ) % 10,0,10,addition
( 92 + 13 ) % 10,5,10,addition
( 84 + 55 ) % 10,9,10,addition
( 89 + 57 ) % 10,6,10,addition
( 92 + 94 ) % 10,6,10,addition
( 51 + 58 ) % 10,9,10,addition
( 77 * 64 ) % 10,8,10,addition
( 49 * 44 ) % 10,6,10,addition
( 37 + 15 ) % 10,2,10,addition
( 11 + 21 ) % 10,2,10,addition
( 38 * 2 ) % 10,6,10,addition
( 70 * 0 ) % 10,0,10,addition
( 97 + 78 ) % 10,5,10,addition
( 54 + 12 ) % 10,6,10,addition
( 75 + 23 ) % 10,8,10,addition
( 16 * 92 ) % 10,2,10,addition
( 68 * 9 ) % 10,2,10,addition
( 20 * 47 ) % 10,0,10,addition
( 35 + 92 ) % 10,7,10,addition
( 89 * 4 ) % 10,6,10,addition
( 78 + 76 ) % 10,4,10,addition
( 8 * 35 ) % 10,0,10,addition
( 75 + 75 ) % 10,0,10,addition
( 87 + 75 ) % 10,2,10,addition
( 37 + 66 ) % 10,3,10,addition
( 54 + 28 ) % 10,2,10,addition
( 86 + 52 ) % 10,8,10,addition
( 45 + 66 ) % 10,1,10,addition
( 73 * 97 ) % 10,1,10,addition
( 33 + 87 ) % 10,0,10,addition
( 94 + 37 ) % 10,1,10,addition
( 70 * 50 ) % 10,0,10,addition
( 16 + 47 ) % 10,3,10,addition
( 53 + 38 ) % 10,1,10,addition
( 77 + 19 ) % 10,6,10,addition
( 22 * 66 ) % 10,2,10,addition
( 84 * 89 ) % 10,6,10,addition
( 0 * 93 ) % 10,0,10,addition
( 76 * 46 ) % 10,6,10,addition
( 64 + 15 ) % 10,9,10,addition
( 1 * 83 ) % 10,3,10,addition
( 78 + 56 ) % 10,4,10,addition
( 67 + 18 ) % 10,5,10,addition
( 85 * 12 ) % 10,0,10,addition
( 22 + 64 ) % 10,6,10,addition
( 41 + 26 ) % 10,7,10,addition
( 29 * 71 ) % 10,9,10,addition
( 93 * 34 ) % 10,2,10,addition
( 72 + 46 ) % 10,8,10,addition
( 43 + 33 ) % 10,6,10,addition
( 98 + 90 ) % 10,8,10,addition
( 97 + 29 ) % 10,6,10,addition
( 13 * 88 ) % 10,4,10,addition
( 21 + 93 ) % 10,4,10,addition
( 29 + 51 ) % 10,0,10,addition
( 11 + 86 ) % 10,7,10,addition
( 34 + 15 ) % 10,9,10,addition
( 70 + 89 ) % 10,9,10,addition
( 26 + 85 ) % 10,1,10,addition
( 3 + 48 ) % 10,1,10,addition
( 19 + 24 ) % 10,3,10,addition
( 44 + 81 ) % 10,5,10,addition
( 64 + 42 ) % 10,6,10,addition
( 63 + 28 ) % 10,1,10,addition
( 73 * 51 ) % 10,3,10,addition
( 16 * 58 ) % 10,8,10,addition
( 12 * 59 ) % 10,8,10,addition
( 37 + 20 ) % 10,7,10,addition
( 84 + 92 ) % 10,6,10,addition
( 49 + 82 ) % 10,1,10,addition
( 28 * 34 ) % 10,2,10,addition
( 62 * 39 ) % 10,8,10,addition
( 60 * 66 ) % 10,0,10,addition
( 57 * 51 ) % 10,7,10,addition
( 17 * 22 ) % 10,4,10,addition
( 68 + 90 ) % 10,8,10,addition
( 8 + 86 ) % 10,4,10,addition
( 72 + 0 ) % 10,2,10,addition
( 84 + 49 ) % 10,3,10,addition
( 67 + 41 ) % 10,8,10,addition
( 44 + 70 ) % 10,4,10,addition
( 87 + 20 ) % 10,7,10,addition
( 91 * 69 ) % 10,9,10,addition
( 15 * 77 ) % 10,5,10,addition
( 25 + 51 ) % 10,6,10,addition
( 55 * 87 ) % 10,5,10,addition
( 33 * 95 ) % 10,5,10,addition
( 5 * 10 ) % 10,0,10,addition
( 51 + 95 ) % 10,6,10,addition
( 39 + 16 ) % 10,5,10,addition
( 54 * 26 ) % 10,4,10,addition
( 61 * 12 ) % 10,2,10,addition
( 16 * 49 ) % 10,4,10,addition
( 48 + 18 ) % 10,6,10,addition
( 34 * 97 ) % 10,8,10,addition
( 37 * 14 ) % 10,8,10,addition
( 92 * 72 ) % 10,4,10,addition
( 30 * 14 ) % 10,0,10,addition
( 24 * 72 ) % 10,8,10,addition
( 58 + 4 ) % 10,2,10,addition
( 70 * 60 ) % 10,0,10,addition
( 27 + 64 ) % 10,1,10,addition
( 62 * 5 ) % 10,0,10,addition
( 61 * 17 ) % 10,7,10,addition
( 32 + 25 ) % 10,7,10,addition
( 82 + 96 ) % 10,8,10,addition
( 98 + 81 ) % 10,9,10,addition
( 78 * 0 ) % 10,0,10,addition
( 11 + 20 ) % 10,1,10,addition
( 85 * 48 ) % 10,0,10,addition
( 42 * 41 ) % 10,2,10,addition
( 13 + 29 ) % 10,2,10,addition
( 39 + 51 ) % 10,0,10,addition
( 53 * 8 ) % 10,4,10,addition
( 13 * 52 ) % 10,6,10,addition
( 17 * 87 ) % 10,9,10,addition
( 77 * 92 ) % 10,4,10,addition
( 24 + 44 ) % 10,8,10,addition
( 18 + 0 ) % 10,8,10,addition
( 90 * 91 ) % 10,0,10,addition
( 72 * 86 ) % 10,2,10,addition
( 80 + 73 ) % 10,3,10,addition
( 10 * 40 ) % 10,0,10,addition
( 4 * 45 ) % 10,0,10,addition
( 12 + 41 ) % 10,3,10,addition
( 94 + 47 ) % 10,1,10,addition
( 82 + 69 ) % 10,1,10,addition
( 39 * 25 ) % 10,5,10,addition
( 94 + 33 ) % 10,7,10,addition
( 93 + 68 ) % 10,1,10,addition
( 31 * 34 ) % 10,4,10,addition
( 10 + 73 ) % 10,3,10,addition
( 79 + 55 ) % 10,4,10,addition
( 81 + 12 ) % 10,3,10,addition
( 79 + 70 ) % 10,9,10,addition
( 27 + 79 ) % 10,6,10,addition
( 82 + 71 ) % 10,3,10,addition
( 48 + 25 ) % 10,3,10,addition
( 58 + 24 ) % 10,2,10,addition
( 35 + 46 ) % 10,1,10,addition
( 87 * 81 ) % 10,7,10,addition
( 3 * 44 ) % 10,2,10,addition
( 86 + 42 ) % 10,8,10,addition
( 9 + 62 ) % 10,1,10,addition
( 5 * 94 ) % 10,0,10,addition
( 36 * 37 ) % 10,2,10,addition
( 92 * 24 ) % 10,8,10,addition
( 84 * 48 ) % 10,2,10,addition
( 56 * 0 ) % 10,0,10,addition
( 99 * 29 ) % 10,1,10,addition
( 59 * 81 ) % 10,9,10,addition
( 1 * 79 ) % 10,9,10,addition
( 42 * 45 ) % 10,0,10,addition
( 89 + 21 ) % 10,0,10,addition
( 16 * 95 ) % 10,0,10,addition
( 39 + 65 ) % 10,4,10,addition
( 34 + 79 ) % 10,3,10,addition
( 73 + 23 ) % 10,6,10,addition
( 25 * 35 ) % 10,5,10,addition
( 6 * 74 ) % 10,4,10,addition
( 10 + 4 ) % 10,4,10,addition
( 63 + 61 ) % 10,4,10,addition
( 48 + 24 ) % 10,2,10,addition
( 10 + 66 ) % 10,6,10,addition
( 12 * 1 ) % 10,2,10,addition
( 35 * 83 ) % 10,5,10,addition
( 90 * 78 ) % 10,0,10,addition
( 78 * 29 ) % 10,2,10,addition
( 95 * 33 ) % 10,5,10,addition
( 50 + 97 ) % 10,7,10,addition
( 96 * 74 ) % 10,4,10,addition
( 34 + 9 ) % 10,3,10,addition
( 39 * 71 ) % 10,9,10,addition
( 52 * 98 ) % 10,6,10,addition
( 90 * 69 ) % 10,0,10,addition
( 99 * 35 ) % 10,5,10,addition
( 63 * 71 ) % 10,3,10,addition
( 96 * 83 ) % 10,8,10,addition
( 70 * 87 ) % 10,0,10,addition
( 31 * 71 ) % 10,1,10,addition
( 29 + 73 ) % 10,2,10,addition
( 51 * 28 ) % 10,8,10,addition
( 3 * 52 ) % 10,6,10,addition
( 74 * 21 ) % 10,4,10,addition
( 84 * 38 ) % 10,2,10,addition
( 21 * 4 ) % 10,4,10,addition
( 15 * 63 ) % 10,5,10,addition
( 83 * 72 ) % 10,6,10,addition
( 79 + 60 ) % 10,9,10,addition
( 0 + 27 ) % 10,7,10,addition
( 68 + 47 ) % 10,5,10,addition
( 72 + 13 ) % 10,5,10,addition
( 35 + 8 ) % 10,3,10,addition
( 36 * 99 ) % 10,4,10,addition
( 56 + 77 ) % 10,3,10,addition
( 89 * 89 ) % 10,1,10,addition
( 3 + 17 ) % 10,0,10,addition
( 3 * 83 ) % 10,9,10,addition
( 33 * 60 ) % 10,0,10,addition
( 98 * 99 ) % 10,2,10,addition
( 50 * 28 ) % 10,0,10,addition
( 39 * 86 ) % 10,4,10,addition
( 5 * 19 ) % 10,5,10,addition
( 70 + 28 ) % 10,8,10,addition
( 45 + 51 ) % 10,6,10,addition
( 19 + 27 ) % 10,6,10,addition
( 23 * 10 ) % 10,0,10,addition
( 19 + 42 ) % 10,1,10,addition
( 8 * 80 ) % 10,0,10,addition
( 15 + 20 ) % 10,5,10,addition
( 58 * 77 ) % 10,6,10,addition
( 68 * 45 ) % 10,0,10,addition
( 60 * 55 ) % 10,0,10,addition
( 28 + 50 ) % 10,8,10,addition
( 24 + 75 ) % 10,9,10,addition
( 26 * 1 ) % 10,6,10,addition
( 13 + 2 ) % 10,5,10,addition
( 3 + 44 ) % 10,7,10,addition
( 81 + 7 ) % 10,8,10,addition
( 35 + 33 ) % 10,8,10,addition
( 52 * 36 ) % 10,2,10,addition
( 2 + 22 ) % 10,4,10,addition
( 75 * 86 ) % 10,0,10,addition
( 4 * 29 ) % 10,6,10,addition
( 41 + 84 ) % 10,5,10,addition
( 47 + 64 ) % 10,1,10,addition
( 85 + 11 ) % 10,6,10,addition
( 12 * 41 ) % 10,2,10,addition
( 66 * 61 ) % 10,6,10,addition
( 88 + 40 ) % 10,8,10,addition
( 0 + 54 ) % 10,4,10,addition
( 96 * 55 ) % 10,0,10,addition
( 15 + 45 ) % 10,0,10,addition
( 14 * 46 ) % 10,4,10,addition
( 54 * 68 ) % 10,2,10,addition
( 30 * 99 ) % 10,0,10,addition
( 70 * 27 ) % 10,0,10,addition
( 97 * 79 ) % 10,3,10,addition
( 8 * 26 ) % 10,8,10,addition
( 89 * 52 ) % 10,8,10,addition
( 82 * 1 ) % 10,2,10,addition
( 96 + 55 ) % 10,1,10,addition
( 17 * 62 ) % 10,4,10,addition
( 64 + 31 ) % 10,5,10,addition
( 93 * 65 ) % 10,5,10,addition
( 11 + 25 ) % 10,6,10,addition
( 38 * 90 ) % 10,0,10,addition
( 18 + 3 ) % 10,1,10,addition
( 18 * 7 ) % 10,6,10,addition
( 29 * 5 ) % 10,5,10,addition
( 65 * 77 ) % 10,5,10,addition
( 23 * 80 ) % 10,0,10,addition
( 0 * 20 ) % 10,0,10,addition
( 30 * 96 ) % 10,0,10,addition
( 18 * 5 ) % 10,0,10,addition
( 23 + 64 ) % 10,7,10,addition
( 45 + 33 ) % 10,8,10,addition
( 47 * 94 ) % 10,8,10,addition
( 9 * 9 ) % 10,1,10,addition
( 55 * 14 ) % 10,0,10,addition
( 86 + 11 ) % 10,7,10,addition
( 25 * 13 ) % 10,5,10,addition
( 0 * 54 ) % 10,0,10,addition
( 67 * 25 ) % 10,5,10,addition
( 56 + 5 ) % 10,1,10,addition
( 23 + 92 ) % 10,5,10,addition
( 47 + 90 ) % 10,7,10,addition
( 14 + 71 ) % 10,5,10,addition
( 50 * 87 ) % 10,0,10,addition
( 13 * 86 ) % 10,8,10,addition
( 62 * 44 ) % 10,8,10,addition
( 35 + 84 ) % 10,9,10,addition
( 98 * 63 ) % 10,4,10,addition
( 39 + 7 ) % 10,6,10,addition
( 84 * 88 ) % 10,2,10,addition
( 62 * 30 ) % 10,0,10,addition
( 72 + 17 ) % 10,9,10,addition
( 80 * 8 ) % 10,0,10,addition
( 57 + 15 ) % 10,2,10,addition
( 88 + 33 ) % 10,1,10,addition
( 54 + 30 ) % 10,4,10,addition
( 80 * 32 ) % 10,0,10,addition
( 1 * 22 ) % 10,2,10,addition
( 34 + 29 ) % 10,3,10,addition
( 78 * 43 ) % 10,4,10,addition
( 31 * 27 ) % 10,7,10,addition
( 80 * 88 ) % 10,0,10,addition
( 10 + 83 ) % 10,3,10,addition
( 92 * 78 ) % 10,6,10,addition
( 85 + 37 ) % 10,2,10,addition
( 92 * 56 ) % 10,2,10,addition
( 39 * 47 ) % 10,3,10,addition
( 15 + 43 ) % 10,8,10,addition
( 49 + 0 ) % 10,9,10,addition
( 80 * 89 ) % 10,0,10,addition
( 82 * 4 ) % 10,8,10,addition
( 49 + 54 ) % 10,3,10,addition
( 33 * 76 ) % 10,8,10,addition
( 36 + 10 ) % 10,6,10,addition
( 88 + 87 ) % 10,5,10,addition
( 77 * 11 ) % 10,7,10,addition
( 56 + 15 ) % 10,1,10,addition
( 45 + 67 ) % 10,2,10,addition
( 64 + 57 ) % 10,1,10,addition
( 60 + 18 ) % 10,8,10,addition
( 68 + 29 ) % 10,7,10,addition
( 16 * 72 ) % 10,2,10,addition
( 31 * 65 ) % 10,5,10,addition
( 13 * 40 ) % 10,0,10,addition
( 66 * 85 ) % 10,0,10,addition
( 65 + 82 ) % 10,7,10,addition
( 9 + 51 ) % 10,0,10,addition
( 69 + 7 ) % 10,6,10,addition
( 84 * 95 ) % 10,0,10,addition
( 4 * 79 ) % 10,6,10,addition
( 77 * 27 ) % 10,9,10,addition
( 30 + 14 ) % 10,4,10,addition
( 95 + 91 ) % 10,6,10,addition
( 4 + 46 ) % 10,0,10,addition
( 43 + 9 ) % 10,2,10,addition
( 10 * 16 ) % 10,0,10,addition
( 97 * 15 ) % 10,5,10,addition
( 86 + 91 ) % 10,7,10,addition
( 67 * 65 ) % 10,5,10,addition
( 56 * 14 ) % 10,4,10,addition
( 7 + 35 ) % 10,2,10,addition
( 55 + 76 ) % 10,1,10,addition
( 12 * 97 ) % 10,4,10,addition
( 83 + 24 ) % 10,7,10,addition
( 15 * 22 ) % 10,0,10,addition
( 73 + 29 ) % 10,2,10,addition
( 67 * 22 ) % 10,4,10,addition
( 76 + 39 ) % 10,5,10,addition
( 54 + 34 ) % 10,8,10,addition
( 8 + 70 ) % 10,8,10,addition
( 8 + 10 ) % 10,8,10,addition
( 90 + 78 ) % 10,8,10,addition
( 1 + 0 ) % 10,1,10,addition
( 96 + 64 ) % 10,0,10,addition
( 26 * 23 ) % 10,8,10,addition
( 54 + 76 ) % 10,0,10,addition
( 55 * 20 ) % 10,0,10,addition
( 73 + 38 ) % 10,1,10,addition
( 2 + 59 ) % 10,1,10,addition
( 53 * 88 ) % 10,4,10,addition
( 86 * 9 ) % 10,4,10,addition
( 69 * 59 ) % 10,1,10,addition
( 48 + 14 ) % 10,2,10,addition
( 35 + 0 ) % 10,5,10,addition
( 7 + 33 ) % 10,0,10,addition
( 6 + 50 ) % 10,6,10,addition
( 6 * 85 ) % 10,0,10,addition
( 4 * 98 ) % 10,2,10,addition
( 81 * 22 ) % 10,2,10,addition
( 29 + 78 ) % 10,7,10,addition
( 20 + 94 ) % 10,4,10,addition
( 43 * 18 ) % 10,4,10,addition
( 93 + 42 ) % 10,5,10,addition
( 44 + 52 ) % 10,6,10,addition
( 4 * 17 ) % 10,8,10,addition
( 46 * 76 ) % 10,6,10,addition
( 33 + 75 ) % 10,8,10,addition
( 31 * 97 ) % 10,7,10,addition
( 32 + 93 ) % 10,5,10,addition
( 69 + 70 ) % 10,9,10,addition
( 32 + 59 ) % 10,1,10,addition
( 81 * 61 ) % 10,1,10,addition
( 18 + 15 ) % 10,3,10,addition
( 11 * 77 ) % 10,7,10,addition
( 64 * 99 ) % 10,6,10,addition
( 31 + 87 ) % 10,8,10,addition
( 14 * 20 ) % 10,0,10,addition
( 55 * 44 ) % 10,0,10,addition
( 16 + 76 ) % 10,2,10,addition
( 30 * 62 ) % 10,0,10,addition
( 86 * 36 ) % 10,6,10,addition
( 92 * 32 ) % 10,4,10,addition
( 6 * 50 ) % 10,0,10,addition
( 81 * 36 ) % 10,6,10,addition
( 85 * 67 ) % 10,5,10,addition
( 43 + 11 ) % 10,4,10,addition
( 86 * 70 ) % 10,0,10,addition
( 36 + 29 ) % 10,5,10,addition
( 93 * 32 ) % 10,6,10,addition
( 87 * 42 ) % 10,4,10,addition
( 72 * 72 ) % 10,4,10,addition
( 7 * 99 ) % 10,3,10,addition
( 73 * 2 ) % 10,6,10,addition
( 77 * 50 ) % 10,0,10,addition
( 35 + 78 ) % 10,3,10,addition
( 48 * 89 ) % 10,2,10,addition
( 20 * 26 ) % 10,0,10,addition
( 83 * 77 ) % 10,1,10,addition
( 26 + 83 ) % 10,9,10,addition
( 49 * 64 ) % 10,6,10,addition
( 42 + 67 ) % 10,9,10,addition
( 70 + 63 ) % 10,3,10,addition
( 46 * 75 ) % 10,0,10,addition
( 90 + 46 ) % 10,6,10,addition
( 95 * 66 ) % 10,0,10,addition
( 26 + 4 ) % 10,0,10,addition
( 21 * 35 ) % 10,5,10,addition
( 69 + 57 ) % 10,6,10,addition
( 77 * 74 ) % 10,8,10,addition
( 94 * 5 ) % 10,0,10,addition
( 77 * 90 ) % 10,0,10,addition
( 88 + 92 ) % 10,0,10,addition
( 40 + 67 ) % 10,7,10,addition
( 86 * 26 ) % 10,6,10,addition
( 94 * 26 ) % 10,4,10,addition
( 14 + 37 ) % 10,1,10,addition
( 99 + 70 ) % 10,9,10,addition
( 22 * 39 ) % 10,8,10,addition
( 29 + 61 ) % 10,0,10,addition
( 79 * 13 ) % 10,7,10,addition
( 48 + 26 ) % 10,4,10,addition
( 37 * 76 ) % 10,2,10,addition
( 91 * 3 ) % 10,3,10,addition
( 57 * 33 ) % 10,1,10,addition
( 18 * 27 ) % 10,6,10,addition
( 89 + 15 ) % 10,4,10,addition
( 48 * 96 ) % 10,8,10,addition
( 1 * 85 ) % 10,5,10,addition
( 11 + 99 ) % 10,0,10,addition
( 22 + 29 ) % 10,1,10,addition
( 27 * 47 ) % 10,9,10,addition
( 34 * 74 ) % 10,6,10,addition
( 42 * 56 ) % 10,2,10,addition
( 29 + 39 ) % 10,8,10,addition
( 87 * 88 ) % 10,6,10,addition
( 10 + 43 ) % 10,3,10,addition
( 48 * 81 ) % 10,8,10,addition
( 59 * 55 ) % 10,5,10,addition
( 83 * 63 ) % 10,9,10,addition
( 51 * 43 ) % 10,3,10,addition
( 16 + 49 ) % 10,5,10,addition
( 86 + 32 ) % 10,8,10,addition
( 62 * 52 ) % 10,4,10,addition
( 57 * 48 ) % 10,6,10,addition
( 85 * 36 ) % 10,0,10,addition
( 48 + 97 ) % 10,5,10,addition
( 35 + 13 ) % 10,8,10,addition
( 76 * 58 ) % 10,8,10,addition
( 81 + 60 ) % 10,1,10,addition
( 34 + 46 ) % 10,0,10,addition
( 20 + 24 ) % 10,4,10,addition
( 42 + 55 ) % 10,7,10,addition
( 33 * 21 ) % 10,3,10,addition
( 59 * 3 ) % 10,7,10,addition
( 92 * 6 ) % 10,2,10,addition
( 93 + 48 ) % 10,1,10,addition
( 7 * 18 ) % 10,6,10,addition
( 41 + 34 ) % 10,5,10,addition
( 84 + 16 ) % 10,0,10,addition
( 78 * 80 ) % 10,0,10,addition
( 93 + 41 ) % 10,4,10,addition
( 56 * 69 ) % 10,4,10,addition
( 88 * 97 ) % 10,6,10,addition
( 89 + 96 ) % 10,5,10,addition
( 81 * 79 ) % 10,9,10,addition
( 28 + 79 ) % 10,7,10,addition
( 28 + 68 ) % 10,6,10,addition
( 74 + 78 ) % 10,2,10,addition
( 50 + 92 ) % 10,2,10,addition
( 58 * 75 ) % 10,0,10,addition
( 83 * 99 ) % 10,7,10,addition
( 22 * 99 ) % 10,8,10,addition
( 21 * 10 ) % 10,0,10,addition
( 54 * 32 ) % 10,8,10,addition
( 35 * 53 ) % 10,5,10,addition
( 92 * 52 ) % 10,4,10,addition
( 16 * 94 ) % 10,4,10,addition
( 3 + 25 ) % 10,8,10,addition
( 49 * 15 ) % 10,5,10,addition
( 8 + 40 ) % 10,8,10,addition
