input,output,modulus,operation
(24 * 31 * 63) % 10,2,10,multiplication
(69 + 66 * 41) % 10,5,10,addAndMulti
(75 + 88 * 48) % 10,9,10,addAndMulti
(43 + 62 * 6) % 10,5,10,addAndMulti
(68 * 3 + 23) % 10,7,10,addAndMulti
(75 * 38 + 92) % 10,2,10,addAndMulti
(67 * 51 * 21) % 10,7,10,multiplication
(48 * 42 * 2) % 10,2,10,multiplication
(60 * 59 * 37) % 10,0,10,multiplication
(98 * 23 * 77) % 10,8,10,multiplication
(57 * 83 * 43) % 10,3,10,multiplication
(54 * 48 + 17) % 10,9,10,addAndMulti
(14 + 68 * 80) % 10,4,10,addAndMulti
(15 + 71 + 66) % 10,2,10,addition
(49 * 8 + 79) % 10,1,10,addAndMulti
(92 * 57 * 97) % 10,8,10,multiplication
(14 + 48 + 47) % 10,9,10,addition
(8 + 27 + 13) % 10,8,10,addition
(52 * 6 + 66) % 10,8,10,addAndMulti
(14 + 28 + 51) % 10,3,10,addition
(18 + 9 * 67) % 10,1,10,addAndMulti
(35 + 65 * 69) % 10,0,10,addAndMulti
(21 * 31 + 6) % 10,7,10,addAndMulti
(66 * 1 * 61) % 10,6,10,multiplication
(26 * 36 * 33) % 10,8,10,multiplication
(18 + 99 + 31) % 10,8,10,addition
(12 + 70 * 39) % 10,2,10,addAndMulti
(5 * 49 * 39) % 10,5,10,multiplication
(69 + 44 * 59) % 10,5,10,addAndMulti
(21 * 11 * 32) % 10,2,10,multiplication
(78 * 99 * 5) % 10,0,10,multiplication
(37 * 4 * 74) % 10,2,10,multiplication
(40 * 51 * 8) % 10,0,10,multiplication
(8 + 72 * 83) % 10,4,10,addAndMulti
(45 * 72 + 7) % 10,7,10,addAndMulti
(22 * 5 + 7) % 10,7,10,addAndMulti
(46 * 61 * 80) % 10,0,10,multiplication
(46 * 91 + 74) % 10,0,10,addAndMulti
(67 + 3 * 27) % 10,8,10,addAndMulti
(93 * 43 * 80) % 10,0,10,multiplication
(38 + 74 * 21) % 10,2,10,addAndMulti
(16 * 50 + 66) % 10,6,10,addAndMulti
(17 * 56 * 31) % 10,2,10,multiplication
(82 * 31 + 98) % 10,0,10,addAndMulti
(71 * 98 + 80) % 10,8,10,addAndMulti
(37 * 71 + 59) % 10,6,10,addAndMulti
(78 + 65 * 89) % 10,3,10,addAndMulti
(2 * 91 * 8) % 10,6,10,multiplication
(61 + 70 + 92) % 10,3,10,addition
(38 * 67 * 39) % 10,4,10,multiplication
(23 * 26 * 63) % 10,4,10,multiplication
(56 * 34 + 13) % 10,7,10,addAndMulti
(33 * 52 * 53) % 10,8,10,multiplication
(3 + 42 * 78) % 10,9,10,addAndMulti
(4 * 46 * 73) % 10,2,10,multiplication
(98 * 55 * 17) % 10,0,10,multiplication
(55 + 30 * 65) % 10,5,10,addAndMulti
(79 * 74 * 33) % 10,8,10,multiplication
(14 * 49 + 51) % 10,7,10,addAndMulti
(83 * 56 * 5) % 10,0,10,multiplication
(15 * 81 + 0) % 10,5,10,addAndMulti
(22 + 94 + 55) % 10,1,10,addition
(62 * 23 + 31) % 10,7,10,addAndMulti
(76 * 99 + 68) % 10,2,10,addAndMulti
(39 + 76 + 69) % 10,4,10,addition
(85 * 69 + 1) % 10,6,10,addAndMulti
(62 * 42 + 54) % 10,8,10,addAndMulti
(27 + 40 * 87) % 10,7,10,addAndMulti
(85 * 54 + 43) % 10,3,10,addAndMulti
(95 + 59 + 15) % 10,9,10,addition
(6 + 62 * 97) % 10,0,10,addAndMulti
(1 + 24 + 80) % 10,5,10,addition
(63 + 37 * 10) % 10,3,10,addAndMulti
(55 * 83 + 21) % 10,6,10,addAndMulti
(62 + 94 + 76) % 10,2,10,addition
(4 * 68 + 60) % 10,2,10,addAndMulti
(8 + 93 * 60) % 10,8,10,addAndMulti
(10 + 93 + 67) % 10,0,10,addition
(49 * 40 + 45) % 10,5,10,addAndMulti
(78 + 64 * 5) % 10,8,10,addAndMulti
(6 * 53 + 35) % 10,3,10,addAndMulti
(75 + 60 + 28) % 10,3,10,addition
(95 * 68 * 58) % 10,0,10,multiplication
(68 * 39 * 68) % 10,6,10,multiplication
(53 + 73 * 34) % 10,5,10,addAndMulti
(79 + 51 * 58) % 10,7,10,addAndMulti
(73 + 87 + 75) % 10,5,10,addition
(29 * 33 + 57) % 10,4,10,addAndMulti
(21 * 1 + 72) % 10,3,10,addAndMulti
(18 * 13 + 38) % 10,2,10,addAndMulti
(72 + 92 + 92) % 10,6,10,addition
(44 * 84 * 21) % 10,6,10,multiplication
(5 + 61 * 44) % 10,9,10,addAndMulti
(55 * 44 + 64) % 10,4,10,addAndMulti
(39 * 22 * 65) % 10,0,10,multiplication
(36 + 91 + 68) % 10,5,10,addition
(70 + 23 * 31) % 10,3,10,addAndMulti
(99 + 87 * 47) % 10,8,10,addAndMulti
(70 * 53 * 94) % 10,0,10,multiplication
(34 * 94 + 68) % 10,4,10,addAndMulti
(88 * 48 + 2) % 10,6,10,addAndMulti
(43 + 1 + 78) % 10,2,10,addition
(34 * 66 + 47) % 10,1,10,addAndMulti
(21 * 45 + 75) % 10,0,10,addAndMulti
(6 + 19 + 33) % 10,8,10,addition
(75 * 49 + 58) % 10,3,10,addAndMulti
(53 + 67 * 75) % 10,8,10,addAndMulti
(11 * 45 * 33) % 10,5,10,multiplication
(66 * 50 + 20) % 10,0,10,addAndMulti
(98 + 1 * 47) % 10,5,10,addAndMulti
(48 * 34 * 52) % 10,4,10,multiplication
(43 * 19 + 94) % 10,1,10,addAndMulti
(29 * 86 * 35) % 10,0,10,multiplication
(25 * 68 + 41) % 10,1,10,addAndMulti
(60 + 99 * 19) % 10,1,10,addAndMulti
(91 * 36 * 62) % 10,2,10,multiplication
(34 + 25 + 68) % 10,7,10,addition
(23 + 37 + 42) % 10,2,10,addition
(96 * 38 * 39) % 10,2,10,multiplication
(77 + 16 + 38) % 10,1,10,addition
(67 * 87 * 53) % 10,7,10,multiplication
(84 * 58 + 66) % 10,8,10,addAndMulti
(38 * 11 + 60) % 10,8,10,addAndMulti
(55 * 35 + 45) % 10,0,10,addAndMulti
(0 + 32 + 46) % 10,8,10,addition
(53 + 83 * 49) % 10,0,10,addAndMulti
(35 * 11 * 42) % 10,0,10,multiplication
(81 + 49 + 94) % 10,4,10,addition
(34 * 59 * 66) % 10,6,10,multiplication
(75 * 39 * 28) % 10,0,10,multiplication
(41 + 31 * 42) % 10,3,10,addAndMulti
(40 + 51 + 66) % 10,7,10,addition
(8 * 48 + 9) % 10,3,10,addAndMulti
(15 * 6 + 99) % 10,9,10,addAndMulti
(87 * 85 + 24) % 10,9,10,addAndMulti
(14 + 96 * 76) % 10,0,10,addAndMulti
(1 * 51 * 23) % 10,3,10,multiplication
(34 * 51 + 16) % 10,0,10,addAndMulti
(12 + 65 + 48) % 10,5,10,addition
(85 + 18 * 68) % 10,9,10,addAndMulti
(62 * 68 * 13) % 10,8,10,multiplication
(78 + 64 * 40) % 10,8,10,addAndMulti
(86 * 1 * 7) % 10,2,10,multiplication
(64 + 46 * 15) % 10,4,10,addAndMulti
(39 * 41 * 7) % 10,3,10,multiplication
(43 * 52 * 51) % 10,6,10,multiplication
(57 + 98 * 8) % 10,1,10,addAndMulti
(41 + 81 + 63) % 10,5,10,addition
(42 * 80 + 58) % 10,8,10,addAndMulti
(93 * 95 + 31) % 10,6,10,addAndMulti
(89 * 33 + 70) % 10,7,10,addAndMulti
(29 + 72 + 10) % 10,1,10,addition
(60 + 38 * 79) % 10,2,10,addAndMulti
(53 + 22 * 19) % 10,1,10,addAndMulti
(63 * 39 + 0) % 10,7,10,addAndMulti
(46 * 3 * 16) % 10,8,10,multiplication
(87 * 22 + 80) % 10,4,10,addAndMulti
(1 + 40 * 86) % 10,1,10,addAndMulti
(21 * 92 * 9) % 10,8,10,multiplication
(39 + 86 + 61) % 10,6,10,addition
(2 + 95 * 64) % 10,2,10,addAndMulti
(30 + 21 * 65) % 10,5,10,addAndMulti
(80 + 75 * 10) % 10,0,10,addAndMulti
(52 * 68 + 37) % 10,3,10,addAndMulti
(83 + 62 * 66) % 10,5,10,addAndMulti
(18 + 10 + 52) % 10,0,10,addition
(81 * 76 + 29) % 10,5,10,addAndMulti
(69 + 13 * 67) % 10,0,10,addAndMulti
(56 + 17 + 2) % 10,5,10,addition
(45 * 26 * 56) % 10,0,10,multiplication
(24 + 46 + 55) % 10,5,10,addition
(39 + 74 * 8) % 10,1,10,addAndMulti
(54 + 4 * 7) % 10,2,10,addAndMulti
(91 * 78 + 25) % 10,3,10,addAndMulti
(92 + 43 * 60) % 10,2,10,addAndMulti
(99 + 69 * 53) % 10,6,10,addAndMulti
(32 * 67 * 85) % 10,0,10,multiplication
(35 * 74 * 76) % 10,0,10,multiplication
(26 * 80 + 50) % 10,0,10,addAndMulti
(80 + 21 * 66) % 10,6,10,addAndMulti
(38 * 42 + 1) % 10,7,10,addAndMulti
(64 + 26 + 74) % 10,4,10,addition
(5 + 70 * 58) % 10,5,10,addAndMulti
(6 * 34 * 73) % 10,2,10,multiplication
(0 + 57 + 64) % 10,1,10,addition
(3 * 72 + 36) % 10,2,10,addAndMulti
(33 * 21 * 94) % 10,2,10,multiplication
(94 + 71 * 24) % 10,8,10,addAndMulti
(95 + 99 * 57) % 10,8,10,addAndMulti
(9 * 16 + 56) % 10,0,10,addAndMulti
(96 + 73 * 6) % 10,4,10,addAndMulti
(87 * 94 + 19) % 10,7,10,addAndMulti
(97 + 37 + 66) % 10,0,10,addition
(45 + 59 * 47) % 10,8,10,addAndMulti
(63 * 50 + 97) % 10,7,10,addAndMulti
(87 + 20 + 54) % 10,1,10,addition
(96 + 83 + 35) % 10,4,10,addition
(9 + 72 + 14) % 10,5,10,addition
(32 + 81 + 66) % 10,9,10,addition
(23 + 59 * 68) % 10,5,10,addAndMulti
(67 + 34 + 52) % 10,3,10,addition
(8 + 10 + 80) % 10,8,10,addition
(17 * 50 + 26) % 10,6,10,addAndMulti
(99 * 52 * 13) % 10,4,10,multiplication
(64 * 92 + 14) % 10,2,10,addAndMulti
(52 + 14 * 52) % 10,0,10,addAndMulti
(54 + 7 * 14) % 10,2,10,addAndMulti
(6 * 27 + 83) % 10,5,10,addAndMulti
(9 * 69 * 49) % 10,9,10,multiplication
(25 + 29 + 82) % 10,6,10,addition
(10 + 90 * 80) % 10,0,10,addAndMulti
(25 * 15 + 18) % 10,3,10,addAndMulti
(54 * 49 + 8) % 10,4,10,addAndMulti
(77 + 88 + 10) % 10,5,10,addition
(71 + 8 + 84) % 10,3,10,addition
(44 * 57 + 66) % 10,4,10,addAndMulti
(9 * 18 * 76) % 10,2,10,multiplication
(66 * 59 * 31) % 10,4,10,multiplication
(73 * 78 * 54) % 10,6,10,multiplication
(59 + 79 + 5) % 10,3,10,addition
(59 * 88 * 22) % 10,4,10,multiplication
(34 + 37 + 43) % 10,4,10,addition
(1 + 63 + 63) % 10,7,10,addition
(8 + 67 + 10) % 10,5,10,addition
(85 + 93 + 29) % 10,7,10,addition
(12 * 55 + 39) % 10,9,10,addAndMulti
(86 + 60 * 52) % 10,6,10,addAndMulti
(86 * 18 * 67) % 10,6,10,multiplication
(38 + 59 * 27) % 10,1,10,addAndMulti
(13 * 34 + 5) % 10,7,10,addAndMulti
(47 * 90 * 99) % 10,0,10,multiplication
(1 + 87 * 18) % 10,7,10,addAndMulti
(58 + 92 + 10) % 10,0,10,addition
(16 + 11 * 24) % 10,0,10,addAndMulti
(70 * 30 + 59) % 10,9,10,addAndMulti
(50 + 31 * 69) % 10,9,10,addAndMulti
(34 * 10 + 39) % 10,9,10,addAndMulti
(82 * 3 + 59) % 10,5,10,addAndMulti
(4 * 88 + 67) % 10,9,10,addAndMulti
(52 * 73 * 9) % 10,4,10,multiplication
(27 * 36 + 97) % 10,9,10,addAndMulti
(16 + 62 + 14) % 10,2,10,addition
(23 + 57 + 20) % 10,0,10,addition
(23 + 29 * 16) % 10,7,10,addAndMulti
(89 + 78 + 50) % 10,7,10,addition
(40 * 73 + 96) % 10,6,10,addAndMulti
(41 * 4 + 74) % 10,8,10,addAndMulti
(38 * 82 * 13) % 10,8,10,multiplication
(72 + 42 * 88) % 10,8,10,addAndMulti
(25 * 27 * 76) % 10,0,10,multiplication
(61 * 72 + 10) % 10,2,10,addAndMulti
(93 + 94 + 9) % 10,6,10,addition
(36 * 10 + 58) % 10,8,10,addAndMulti
(92 + 6 * 64) % 10,6,10,addAndMulti
(59 + 20 + 74) % 10,3,10,addition
(40 + 56 * 85) % 10,0,10,addAndMulti
(15 + 24 * 40) % 10,5,10,addAndMulti
(2 * 12 + 17) % 10,1,10,addAndMulti
(95 * 9 * 35) % 10,5,10,multiplication
(7 * 69 * 3) % 10,9,10,multiplication
(24 + 0 + 1) % 10,5,10,addition
(77 + 20 + 99) % 10,6,10,addition
(92 + 72 * 90) % 10,2,10,addAndMulti
(36 + 97 + 56) % 10,9,10,addition
(40 * 69 * 62) % 10,0,10,multiplication
(1 + 43 * 92) % 10,7,10,addAndMulti
(23 * 53 + 63) % 10,2,10,addAndMulti
(56 * 60 * 78) % 10,0,10,multiplication
(76 + 52 * 8) % 10,2,10,addAndMulti
(46 + 12 + 68) % 10,6,10,addition
(62 * 94 * 20) % 10,0,10,multiplication
(54 + 21 * 34) % 10,8,10,addAndMulti
(4 + 11 * 62) % 10,6,10,addAndMulti
(31 + 44 * 39) % 10,7,10,addAndMulti
(29 + 46 + 95) % 10,0,10,addition
(72 + 51 * 44) % 10,6,10,addAndMulti
(30 * 24 * 82) % 10,0,10,multiplication
(36 + 39 * 22) % 10,4,10,addAndMulti
(79 * 48 * 46) % 10,2,10,multiplication
(28 + 50 * 20) % 10,8,10,addAndMulti
(77 * 21 + 20) % 10,7,10,addAndMulti
(62 * 25 * 43) % 10,0,10,multiplication
(56 + 42 * 31) % 10,8,10,addAndMulti
(56 * 50 * 65) % 10,0,10,multiplication
(48 + 65 + 72) % 10,5,10,addition
(14 + 93 * 17) % 10,5,10,addAndMulti
(30 * 17 + 8) % 10,8,10,addAndMulti
(40 * 66 + 34) % 10,4,10,addAndMulti
(64 * 95 * 50) % 10,0,10,multiplication
(93 + 66 + 52) % 10,1,10,addition
(84 + 90 + 41) % 10,5,10,addition
(27 * 69 + 82) % 10,5,10,addAndMulti
(86 * 43 + 45) % 10,3,10,addAndMulti
(68 * 28 * 26) % 10,4,10,multiplication
(16 + 8 * 54) % 10,8,10,addAndMulti
(61 + 2 + 55) % 10,8,10,addition
(77 + 91 + 99) % 10,7,10,addition
(15 + 74 * 7) % 10,3,10,addAndMulti
(16 * 61 * 26) % 10,6,10,multiplication
(69 + 98 + 74) % 10,1,10,addition
(44 * 34 + 29) % 10,5,10,addAndMulti
(79 * 37 * 45) % 10,5,10,multiplication
(89 + 43 + 7) % 10,9,10,addition
(13 * 35 * 32) % 10,0,10,multiplication
(66 * 82 * 3) % 10,6,10,multiplication
(51 + 70 * 34) % 10,1,10,addAndMulti
(45 * 59 + 54) % 10,9,10,addAndMulti
(29 + 78 + 86) % 10,3,10,addition
(82 + 49 * 61) % 10,1,10,addAndMulti
(10 * 6 + 5) % 10,5,10,addAndMulti
(83 * 22 + 86) % 10,2,10,addAndMulti
(6 + 99 + 17) % 10,2,10,addition
(79 + 40 * 32) % 10,9,10,addAndMulti
(94 * 26 * 50) % 10,0,10,multiplication
(10 * 91 + 29) % 10,9,10,addAndMulti
(59 + 1 * 67) % 10,6,10,addAndMulti
(2 + 82 + 19) % 10,3,10,addition
(98 * 3 * 68) % 10,2,10,multiplication
(2 + 18 + 15) % 10,5,10,addition
(92 + 95 * 21) % 10,7,10,addAndMulti
(61 * 70 * 87) % 10,0,10,multiplication
(61 * 69 + 31) % 10,0,10,addAndMulti
(55 + 88 * 10) % 10,5,10,addAndMulti
(73 + 86 * 50) % 10,3,10,addAndMulti
(73 * 66 * 69) % 10,2,10,multiplication
(98 * 53 * 41) % 10,4,10,multiplication
(3 + 9 + 13) % 10,5,10,addition
(96 + 0 + 97) % 10,3,10,addition
(67 * 66 + 12) % 10,4,10,addAndMulti
(78 + 43 + 97) % 10,8,10,addition
(6 + 63 * 76) % 10,4,10,addAndMulti
(19 * 22 * 83) % 10,4,10,multiplication
(20 * 26 * 49) % 10,0,10,multiplication
(62 + 94 + 84) % 10,0,10,addition
(38 * 0 * 69) % 10,0,10,multiplication
(69 + 16 + 48) % 10,3,10,addition
(4 * 94 * 93) % 10,8,10,multiplication
(16 * 11 * 81) % 10,6,10,multiplication
(2 + 14 * 60) % 10,2,10,addAndMulti
(36 + 35 + 81) % 10,2,10,addition
(95 + 77 * 92) % 10,9,10,addAndMulti
(31 * 96 + 55) % 10,1,10,addAndMulti
(32 + 35 + 68) % 10,5,10,addition
(76 * 96 + 60) % 10,6,10,addAndMulti
(82 + 60 + 40) % 10,2,10,addition
(76 + 58 * 93) % 10,0,10,addAndMulti
(35 * 13 + 13) % 10,8,10,addAndMulti
(26 + 46 + 42) % 10,4,10,addition
(42 * 56 + 25) % 10,7,10,addAndMulti
(0 + 71 * 84) % 10,4,10,addAndMulti
(24 + 6 * 31) % 10,0,10,addAndMulti
(68 * 76 + 73) % 10,1,10,addAndMulti
(51 * 5 * 22) % 10,0,10,multiplication
(52 + 81 + 87) % 10,0,10,addition
(65 * 93 * 48) % 10,0,10,multiplication
(33 * 36 * 18) % 10,4,10,multiplication
(34 * 61 * 10) % 10,0,10,multiplication
(45 * 49 * 81) % 10,5,10,multiplication
(68 * 15 * 52) % 10,0,10,multiplication
(62 * 9 + 78) % 10,6,10,addAndMulti
(21 + 46 + 81) % 10,8,10,addition
(91 * 74 + 73) % 10,7,10,addAndMulti
(52 + 50 * 26) % 10,2,10,addAndMulti
(46 + 16 * 54) % 10,0,10,addAndMulti
(59 * 48 + 73) % 10,5,10,addAndMulti
(82 + 80 + 64) % 10,6,10,addition
(89 + 40 + 31) % 10,0,10,addition
(80 * 42 + 82) % 10,2,10,addAndMulti
(97 + 81 * 6) % 10,3,10,addAndMulti
(43 * 83 * 21) % 10,9,10,multiplication
(69 * 70 + 95) % 10,5,10,addAndMulti
(5 * 3 + 9) % 10,4,10,addAndMulti
(46 * 72 * 8) % 10,6,10,multiplication
(0 * 2 * 82) % 10,0,10,multiplication
(47 * 38 * 56) % 10,6,10,multiplication
(90 * 24 + 27) % 10,7,10,addAndMulti
(63 + 13 + 66) % 10,2,10,addition
(2 + 45 + 66) % 10,3,10,addition
(5 + 50 + 93) % 10,8,10,addition
(40 + 6 * 91) % 10,6,10,addAndMulti
(54 * 98 * 73) % 10,6,10,multiplication
(96 + 63 + 88) % 10,7,10,addition
(9 + 88 + 24) % 10,1,10,addition
(61 * 59 * 81) % 10,9,10,multiplication
(53 + 81 + 54) % 10,8,10,addition
(12 * 34 * 11) % 10,8,10,multiplication
(73 + 47 * 4) % 10,1,10,addAndMulti
(87 + 76 * 71) % 10,3,10,addAndMulti
(29 * 62 * 58) % 10,4,10,multiplication
(20 + 68 * 78) % 10,4,10,addAndMulti
(11 * 40 * 51) % 10,0,10,multiplication
(26 * 20 * 45) % 10,0,10,multiplication
(50 * 29 + 21) % 10,1,10,addAndMulti
(56 * 21 * 65) % 10,0,10,multiplication
(12 * 27 * 45) % 10,0,10,multiplication
(93 + 94 * 56) % 10,7,10,addAndMulti
(61 + 0 + 23) % 10,4,10,addition
(80 * 81 * 54) % 10,0,10,multiplication
(23 + 49 + 20) % 10,2,10,addition
(76 * 4 + 3) % 10,7,10,addAndMulti
(19 * 6 * 74) % 10,6,10,multiplication
(40 * 61 + 44) % 10,4,10,addAndMulti
(57 * 77 * 33) % 10,7,10,multiplication
(33 + 89 + 53) % 10,5,10,addition
(5 + 2 + 43) % 10,0,10,addition
(36 + 27 + 15) % 10,8,10,addition
(86 + 64 + 57) % 10,7,10,addition
(76 * 64 + 58) % 10,2,10,addAndMulti
(39 + 75 + 57) % 10,1,10,addition
(5 + 41 + 46) % 10,2,10,addition
(96 + 15 * 63) % 10,1,10,addAndMulti
(36 + 39 * 40) % 10,6,10,addAndMulti
(84 + 64 + 51) % 10,9,10,addition
(46 * 79 * 46) % 10,4,10,multiplication
(82 + 27 * 30) % 10,2,10,addAndMulti
(51 * 76 + 17) % 10,3,10,addAndMulti
(58 * 26 * 73) % 10,4,10,multiplication
(98 * 6 + 79) % 10,7,10,addAndMulti
(19 + 40 + 57) % 10,6,10,addition
(89 * 6 + 51) % 10,5,10,addAndMulti
(61 * 59 * 29) % 10,1,10,multiplication
(41 * 47 * 51) % 10,7,10,multiplication
(99 + 66 + 40) % 10,5,10,addition
(70 + 14 + 10) % 10,4,10,addition
(48 * 92 + 82) % 10,8,10,addAndMulti
(24 + 18 * 66) % 10,2,10,addAndMulti
(52 * 7 * 36) % 10,4,10,multiplication
(2 * 84 * 41) % 10,8,10,multiplication
(90 + 49 * 51) % 10,9,10,addAndMulti
(93 + 70 + 64) % 10,7,10,addition
(59 * 59 + 37) % 10,8,10,addAndMulti
(78 + 76 + 44) % 10,8,10,addition
(22 * 15 * 10) % 10,0,10,multiplication
(91 + 62 * 75) % 10,1,10,addAndMulti
(88 * 90 + 38) % 10,8,10,addAndMulti
(24 * 70 * 33) % 10,0,10,multiplication
(65 + 27 * 5) % 10,0,10,addAndMulti
(32 * 63 + 32) % 10,8,10,addAndMulti
(31 * 73 * 75) % 10,5,10,multiplication
(24 + 82 + 40) % 10,6,10,addition
(98 * 27 + 45) % 10,1,10,addAndMulti
(25 + 47 + 92) % 10,4,10,addition
(45 * 42 * 83) % 10,0,10,multiplication
(49 + 88 * 71) % 10,7,10,addAndMulti
(83 * 68 + 22) % 10,6,10,addAndMulti
(90 + 57 + 31) % 10,8,10,addition
(18 + 96 + 58) % 10,2,10,addition
(57 + 85 + 48) % 10,0,10,addition
(59 * 20 * 3) % 10,0,10,multiplication
(56 + 34 * 11) % 10,0,10,addAndMulti
(41 * 23 + 55) % 10,8,10,addAndMulti
(62 + 56 * 62) % 10,4,10,addAndMulti
(71 + 1 + 81) % 10,3,10,addition
(45 + 4 + 27) % 10,6,10,addition
(29 + 4 + 15) % 10,8,10,addition
(40 * 45 * 16) % 10,0,10,multiplication
(14 * 14 + 36) % 10,2,10,addAndMulti
(64 + 17 * 38) % 10,0,10,addAndMulti
(59 + 45 * 7) % 10,4,10,addAndMulti
(50 + 90 * 25) % 10,0,10,addAndMulti
(89 + 94 + 44) % 10,7,10,addition
(68 * 62 + 23) % 10,9,10,addAndMulti
(60 + 49 + 6) % 10,5,10,addition
(48 * 25 * 22) % 10,0,10,multiplication
(7 + 70 * 59) % 10,7,10,addAndMulti
(12 * 60 + 86) % 10,6,10,addAndMulti
(17 + 0 * 32) % 10,7,10,addAndMulti
(11 * 22 + 2) % 10,4,10,addAndMulti
(59 + 78 * 73) % 10,3,10,addAndMulti
(65 * 39 + 16) % 10,1,10,addAndMulti
(1 * 8 * 26) % 10,8,10,multiplication
(61 + 93 * 25) % 10,6,10,addAndMulti
(17 + 44 + 91) % 10,2,10,addition
(5 * 83 * 84) % 10,0,10,multiplication
(33 + 60 + 43) % 10,6,10,addition
(16 + 65 * 41) % 10,1,10,addAndMulti
(92 + 60 * 92) % 10,2,10,addAndMulti
(40 + 15 + 69) % 10,4,10,addition
(95 * 36 + 52) % 10,2,10,addAndMulti
(79 + 12 * 1) % 10,1,10,addAndMulti
(5 * 87 + 18) % 10,3,10,addAndMulti
(93 + 52 + 63) % 10,8,10,addition
(64 + 43 + 33) % 10,0,10,addition
(88 * 23 * 22) % 10,8,10,multiplication
(11 + 88 * 10) % 10,1,10,addAndMulti
(9 + 88 + 94) % 10,1,10,addition
(16 + 95 * 11) % 10,1,10,addAndMulti
(56 + 88 * 40) % 10,6,10,addAndMulti
(56 * 26 * 31) % 10,6,10,multiplication
(5 + 61 + 45) % 10,1,10,addition
(97 * 28 + 17) % 10,3,10,addAndMulti
(66 + 31 * 14) % 10,0,10,addAndMulti
(94 * 99 + 12) % 10,8,10,addAndMulti
(34 * 29 + 50) % 10,6,10,addAndMulti
(9 * 55 * 70) % 10,0,10,multiplication
(59 + 11 + 22) % 10,2,10,addition
(39 + 5 * 19) % 10,4,10,addAndMulti
(28 + 32 + 59) % 10,9,10,addition
(3 + 64 * 4) % 10,9,10,addAndMulti
(28 * 53 + 6) % 10,0,10,addAndMulti
(80 * 70 * 8) % 10,0,10,multiplication
(94 * 30 + 22) % 10,2,10,addAndMulti
(44 * 67 * 55) % 10,0,10,multiplication
(35 + 67 + 98) % 10,0,10,addition
(25 + 65 + 89) % 10,9,10,addition
(93 + 53 + 35) % 10,1,10,addition
(28 + 39 + 49) % 10,6,10,addition
(57 * 57 * 56) % 10,4,10,multiplication
(35 + 53 * 20) % 10,5,10,addAndMulti
(9 + 60 * 29) % 10,9,10,addAndMulti
(38 * 61 + 79) % 10,7,10,addAndMulti
(89 * 79 * 18) % 10,8,10,multiplication
(11 * 50 * 79) % 10,0,10,multiplication
(57 + 93 + 50) % 10,0,10,addition
(41 + 45 + 29) % 10,5,10,addition
(52 + 92 + 84) % 10,8,10,addition
(36 * 53 * 89) % 10,2,10,multiplication
(79 * 86 + 3) % 10,7,10,addAndMulti
(85 * 72 * 61) % 10,0,10,multiplication
(77 + 42 * 16) % 10,9,10,addAndMulti
(4 * 84 + 8) % 10,4,10,addAndMulti
(41 * 20 * 45) % 10,0,10,multiplication
(94 + 20 * 71) % 10,4,10,addAndMulti
(47 * 56 * 23) % 10,6,10,multiplication
(6 * 53 + 46) % 10,4,10,addAndMulti
(26 * 76 * 63) % 10,8,10,multiplication
(40 * 51 + 92) % 10,2,10,addAndMulti
(47 + 89 + 16) % 10,2,10,addition
(43 + 47 + 16) % 10,6,10,addition
(85 + 23 + 87) % 10,5,10,addition
(61 + 70 * 24) % 10,1,10,addAndMulti
(74 * 46 * 16) % 10,4,10,multiplication
(96 + 25 * 66) % 10,6,10,addAndMulti
(28 * 30 * 0) % 10,0,10,multiplication
(51 * 92 * 73) % 10,6,10,multiplication
(20 * 31 * 21) % 10,0,10,multiplication
(36 * 91 + 26) % 10,2,10,addAndMulti
(10 * 56 * 62) % 10,0,10,multiplication
(63 + 58 * 75) % 10,3,10,addAndMulti
(33 + 35 + 31) % 10,9,10,addition
(59 + 97 + 3) % 10,9,10,addition
(9 + 10 * 85) % 10,9,10,addAndMulti
(95 + 45 + 73) % 10,3,10,addition
(51 * 17 + 47) % 10,4,10,addAndMulti
(88 + 76 + 20) % 10,4,10,addition
(32 * 84 * 8) % 10,4,10,multiplication
(45 * 12 * 68) % 10,0,10,multiplication
(82 + 75 * 13) % 10,7,10,addAndMulti
(54 + 71 + 12) % 10,7,10,addition
(10 * 56 * 20) % 10,0,10,multiplication
(67 + 97 + 66) % 10,0,10,addition
(0 * 71 + 61) % 10,1,10,addAndMulti
(98 + 28 * 90) % 10,8,10,addAndMulti
(32 * 97 + 71) % 10,5,10,addAndMulti
(21 + 54 + 0) % 10,5,10,addition
(72 * 56 + 17) % 10,9,10,addAndMulti
(85 * 7 * 72) % 10,0,10,multiplication
(40 * 25 + 59) % 10,9,10,addAndMulti
(75 + 41 * 61) % 10,6,10,addAndMulti
(15 + 70 + 77) % 10,2,10,addition
(80 + 37 * 93) % 10,1,10,addAndMulti
(90 + 65 * 69) % 10,5,10,addAndMulti
(15 + 31 * 20) % 10,5,10,addAndMulti
(72 * 34 * 48) % 10,4,10,multiplication
(82 * 88 + 86) % 10,2,10,addAndMulti
(54 + 31 * 92) % 10,6,10,addAndMulti
(11 * 81 * 65) % 10,5,10,multiplication
(70 * 22 + 5) % 10,5,10,addAndMulti
(20 + 50 * 53) % 10,0,10,addAndMulti
(71 * 56 * 12) % 10,2,10,multiplication
